GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "30000","Montana",7,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35252.4,35058.9,36411.4,36274.3,37591.9,38215.2,38488.9,39166.7,40726.3,41855.8,43967.5,43933.9,45180.1,49947.8,(NA)
 "30000","Montana",7,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),48470.5,51152.1,52772.5,53130.7,59996.7,67071.9
 "30000","Montana",7,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",19125.7,19496.9,20770.5,21685.2,22350.3,24015.2,26072.2,28052.0,30362.7,32646.8,34730.5,33926.6,35670.9,38082.7,40436.9,40786.0,42901.4,44583.3,45283.3,48003.3,50352.0,53393.0,58208.8,64542.1,68477.0
 "30000","Montana",7,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",16972.2,17238.1,18325.6,19144.0,20104.2,21811.7,23740.4,25281.7,27200.6,29025.1,31061.4,30970.9,32645.7,34492.0,36490.9,36524.1,38238.4,39654.4,40348.9,42890.2,45194.2,47628.4,51935.5,56719.0,59312.3
 "30000","Montana",7,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",17017.7,18108.6,19352.0,20345.0,21486.0,22804.2,24453.1,26254.8,28153.0,30156.1,31729.6,30980.6,32820.8,34413.4,35462.0,36679.6,38466.9,39329.3,40114.9,41986.4,44342.6,45766.4,45730.0,53115.7,58290.9
 "30000","Montana",7,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39637,39035,40837,41134,43421,42794,43471,44261,45026,46241,47703,48664,53284,53952,(NA)
 "30000","Montana",7,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36104,35630,36747,36340,37391,37616,37550,37864,38948,39562,41224,40851,41595,45231,(NA)
 "30000","Montana",7,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",21431,21723,22982,23910,24516,26114,28034,29839,31870,33841,35569,34479,36000,38152,40220,40146,41855,43100,43306,45373,47211,49647,53546,58344,60984
 "30000","Montana",7,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",19018,19207,20277,21108,22052,23718,25527,26892,28551,30087,31812,31475,32947,34555,36295,35951,37306,38335,38587,40540,42374,44286,47775,51272,52822
 "30000","Montana",7,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19069,20177,21413,22432,23568,24797,26293,27928,29551,31259,32496,31485,33123,34476,35272,36104,37529,38021,38364,39685,41576,42555,42067,48015,51913
 "30000","Montana",7,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.825,94.603,93.212,95.623,93.867,93.904,95.140,96.444,94.159,94.105,92.356,94.199,91.649,91.567,(NA)
 "30000","Montana",7,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),90.388,88.985,89.248,93.872,93.867,95.175,97.887,99.449,98.065,99.802,100.037,103.556,101.863,105.871,(NA)
 "30000","Montana",7,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",535785,543115,552690,559924,564636,571208,585505,600567,616917,635629,636195,619453,616391,623221,633197,642072,649048,660573,667793,674409,684043,685999,684052,716176,746194
 "31000","Nebraska",4,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),123219.9,125543.4,127481.8,126890.6,133495.7,137078.1
 "31000","Nebraska",4,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85061.6,83219.2,84914.4,92908.4,93329.3,93010.8,96914.1,101381.5,99551.4,102154.5,101836.8,104517.6,109953.1,113636.3,(NA)
 "31000","Nebraska",4,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),66810.4,65558.6,66504.1,68500.9,69079.3,70125.9,71543.3,73957.6,76230.8,79286.9,79078.4,79331.5,77909.7,85501.9,(NA)
 "31000","Nebraska",4,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),123219.9,127954.4,132741.0,135285.0,149360.3,164933.9
 "31000","Nebraska",4,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",44747.0,46824.4,49570.3,51911.8,52804.3,56102.2,58597.2,60598.1,63317.2,68098.6,72377.3,71459.7,75194.1,84096.1,86235.9,86022.2,91084.5,94681.7,93559.7,95823.7,100067.8,104489.9,111347.5,123080.5,126473.5
 "31000","Nebraska",4,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",39377.3,41193.4,43504.3,45845.6,47546.1,51111.1,53402.9,54755.6,56706.2,60707.9,64841.2,65480.0,68668.6,76509.2,77995.0,77154.9,81556.5,84839.7,83667.2,85936.9,90267.0,93922.6,100316.2,109846.9,111484.5
 "31000","Nebraska",4,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",33885.1,36147.8,38737.2,40332.1,41528.8,43884.8,46911.4,49719.4,52401.4,54871.6,57074.3,56205.1,59014.4,62248.7,64342.3,65789.7,68366.5,70248.1,72752.0,75186.4,77805.0,79902.0,79234.1,89281.3,97455.4
 "31000","Nebraska",4,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),47352,45909,46397,50390,50207,49649,51280,53234,51813,52811,52348,53464,56057,57869,(NA)
 "31000","Nebraska",4,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37192,36167,36338,37153,37162,37433,37855,38834,39675,40989,40650,40580,39720,43541,(NA)
 "31000","Nebraska",4,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",26387,27467,28924,30184,30553,32268,33496,34401,35718,38184,40291,39422,41086,45611,46391,45918,48195,49716,48695,49538,51439,53450,56733,62682,64268
 "31000","Nebraska",4,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",23220,24164,25384,26657,27510,29397,30527,31085,31989,34040,36096,36123,37521,41496,41958,41185,43154,44548,43546,44427,46401,48044,51113,55943,56651
 "31000","Nebraska",4,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19982,21204,22603,23451,24029,25241,26816,28226,29560,30767,31772,31007,32246,33762,34613,35118,36174,36886,37865,38869,39995,40872,40371,45469,49522
 "31000","Nebraska",4,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),90.842,91.673,92.985,92.462,93.087,92.835,92.920,92.259,91.662,89.751,91.768,92.382,92.454,91.751,(NA)
 "31000","Nebraska",4,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85.688,86.230,89.030,90.770,93.087,94.092,95.602,95.134,95.464,95.184,99.400,101.558,102.758,106.083,(NA)
 "31000","Nebraska",4,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",1138369,1156816,1173756,1175112,1165998,1169210,1180188,1192187,1208036,1230968,1237394,1223251,1219855,1232536,1251331,1266360,1282738,1302877,1310927,1317730,1330415,1328389,1305651,1334434,1372111
 "32000","Nevada",8,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),163199.1,168638.5,175771.3,165793.9,181102.9,187226.2
 "32000","Nevada",8,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),107683.5,99930.8,105049.5,105060.3,107664.8,108795.3,115167.1,125179.6,130456.3,132698.3,143942.9,148905.6,160354.1,171884.2,(NA)
 "32000","Nevada",8,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91260.6,85520.9,88208.9,88276.3,89658.6,93053.8,96468.3,100925.0,105361.6,106664.9,115285.7,115720.9,114909.0,127591.1,(NA)
 "32000","Nevada",8,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),163199.1,172547.9,184343.9,175982.0,200127.3,222938.6
 "32000","Nevada",8,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",54217.2,58623.6,64312.6,68026.7,69952.7,74518.4,82524.7,92194.1,99485.1,103706.0,102535.9,96982.8,100750.4,104596.4,108696.1,108914.4,115514.1,125088.6,129879.1,138847.0,148408.1,159292.9,170269.2,192006.1,197290.9
 "32000","Nevada",8,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",47358.4,51179.2,56006.1,59680.2,62512.0,67133.9,73873.0,81572.3,88142.6,91979.9,92037.7,88841.7,92389.4,95350.0,98769.9,97539.1,103922.8,112064.5,115291.7,124210.4,132913.4,143361.0,152866.2,170608.8,171186.1
 "32000","Nevada",8,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",41874.4,46395.2,50853.1,54020.4,57342.3,61582.4,68079.6,74876.1,81040.6,86098.3,87852.2,83578.8,85449.7,88854.0,91509.3,94912.7,99383.8,103663.4,108477.9,115294.6,122302.4,128046.7,126436.5,145289.4,161819.1
 "32000","Nevada",8,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40580,37223,38879,38760,39295,39276,40988,43815,44898,44897,47796,48520,51493,54671,(NA)
 "32000","Nevada",8,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34391,31855,32646,32568,32723,33593,34333,35325,36262,36089,38280,37707,36900,40583,(NA)
 "32000","Nevada",8,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",29256,30301,31858,32418,32180,33136,35173,37907,39437,39870,38640,36125,37288,38589,39671,39319,41112,43783,44700,46977,49278,51905,54650,61024,62085
 "32000","Nevada",8,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",25555,26453,27743,28441,28757,29853,31486,33539,34940,35362,34684,33092,34193,35178,36048,35212,36986,39224,39679,42025,44133,46713,49064,54223,53870
 "32000","Nevada",8,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",22596,23980,25190,25744,26379,27384,29017,30786,32125,33101,33106,31132,31625,32781,33398,34264,35371,36284,37334,39008,40610,41723,40581,46176,50922
 "32000","Nevada",8,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),101.560,103.617,100.868,102.055,101.707,99.773,99.192,98.649,97.399,99.973,96.177,98.826,97.115,95.543,(NA)
 "32000","Nevada",8,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.797,97.464,96.578,100.187,101.707,101.124,102.056,101.723,101.439,106.025,104.176,108.643,107.938,110.468,(NA)
 "32000","Nevada",8,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",1131237,1189071,1254358,1285310,1299544,1353124,1441158,1533726,1604488,1643873,1619016,1512925,1478082,1501861,1519210,1561287,1608537,1664654,1724751,1780614,1848890,1884148,1770886,1912872,2061871
 "33000","New Hampshire",1,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81179.6,82269.5,84031.2,83182.1,89890.1,90150.5
 "33000","New Hampshire",1,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),60502.6,61006.3,63069.6,64737.1,66693.9,65825.5,67658.4,69662.7,70119.3,70958.0,74065.5,77808.0,80981.2,86042.2,(NA)
 "33000","New Hampshire",1,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),52093.1,52977.4,54173.3,54654.6,55068.9,55907.8,57003.7,58239.2,58562.7,59309.6,61852.8,62836.0,60801.9,66480.0,(NA)
 "33000","New Hampshire",1,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81179.6,83859.4,87472.0,88589.4,99100.0,105024.6
 "33000","New Hampshire",1,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",36597.5,38930.2,43796.1,46179.9,46972.3,47833.0,50733.0,52464.3,56084.9,58305.5,60153.8,59381.5,61880.9,64888.9,67318.1,67121.8,69630.5,72779.6,75229.0,78661.0,82353.7,87706.3,93582.0,100196.8,103121.9
 "33000","New Hampshire",1,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",32062.5,33902.4,37811.9,40508.2,42277.0,43474.7,46275.1,47430.3,50473.1,52137.8,53988.2,54740.2,56818.2,58915.4,61385.4,60565.5,62558.6,65022.4,66972.9,70366.5,74159.2,78765.4,84199.8,88716.3,90223.6
 "33000","New Hampshire",1,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",29629.6,31953.0,34576.4,36590.7,38488.0,41132.5,43735.2,46409.1,48795.0,51242.1,52038.1,51722.7,53357.3,54918.3,56524.0,58076.5,59367.3,61727.9,63337.2,66704.2,69023.5,71097.1,70800.5,78403.1,84869.2
 "33000","New Hampshire",1,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45978,46354,47885,48973,50248,49454,50521,51846,51900,52214,54265,56718,58774,61946,(NA)
 "33000","New Hampshire",1,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39587,40253,41131,41346,41490,42003,42565,43345,43346,43643,45318,45804,44128,47862,(NA)
 "33000","New Hampshire",1,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",30348,31857,35323,36782,37013,37374,39324,40404,42866,44422,45713,45119,46983,49088,50719,50428,51993,54166,55681,57882,60338,63934,67883,72214,73910
 "33000","New Hampshire",1,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",26587,27743,30496,32264,33313,33969,35869,36527,38576,39723,41027,41593,43139,44569,46249,45502,46713,48393,49571,51779,54334,57416,61077,63939,64666
 "33000","New Hampshire",1,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",24570,26148,27887,29144,30327,32139,33900,35741,37294,39040,39545,39300,40511,41545,42586,43632,44330,45941,46880,49084,50571,51826,51357,56507,60828
 "33000","New Hampshire",1,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),105.908,103.578,102.874,102.339,101.885,101.615,101.418,102.462,104.413,105.653,103.727,104.061,105.258,102.510,(NA)
 "33000","New Hampshire",1,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),99.898,97.428,98.498,100.466,101.885,102.991,104.346,105.654,108.745,112.049,112.354,114.398,116.989,118.523,(NA)
 "33000","New Hampshire",1,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",743341,760763,783545,788168,788485,797649,812824,825602,835584,848007,844885,820826,813758,818810,824378,835032,844521,860652,873123,882481,892584,890072,858471,894739,933022
 "34000","New Jersey",2,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),590086.7,606892.2,617110.7,595973.4,629011.3,646731.3
 "34000","New Jersey",2,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),447914.7,418876.4,433882.0,438722.2,446636.0,447072.4,460439.1,478605.2,487674.6,495477.0,498848.5,519258.5,541199.7,567508.6,(NA)
 "34000","New Jersey",2,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),345606.9,327709.9,338400.5,337179.1,340519.7,344669.2,349776.8,357133.9,363568.1,365054.7,368644.3,373918.1,363998.9,401857.8,(NA)
 "34000","New Jersey",2,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),590086.7,619340.2,641877.6,630212.7,692227.3,754948.2
 "34000","New Jersey",2,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",286580.2,299723.8,329591.8,341308.9,345988.7,354097.7,369770.9,382749.3,410264.9,435048.7,449545.4,436271.4,448931.1,469252.9,484600.0,488591.3,509357.6,530303.1,545301.7,566237.1,591910.4,624819.8,657894.4,705095.2,714990.2
 "34000","New Jersey",2,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",243362.5,252709.4,276109.9,287114.5,300292.2,310910.2,325233.5,331779.7,354300.9,371189.8,384724.6,387087.3,397235.0,409360.8,425028.0,421449.1,439473.5,454670.3,468296.2,487599.4,512769.8,540976.3,575184.5,605108.3,599069.9
 "34000","New Jersey",2,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",206219.0,220351.8,237684.3,250245.6,262635.3,278154.7,294265.6,311008.9,326975.3,340079.3,349924.5,342548.8,352741.4,362084.6,372893.6,381523.2,394640.6,404207.8,415927.6,428802.3,446294.5,463021.9,453151.6,514108.0,556464.6
 "34000","New Jersey",2,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),51419,47841,49254,49423,49997,49759,50968,52730,53474,54004,54112,56083,58321,61239,(NA)
 "34000","New Jersey",2,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39674,37429,38415,37984,38118,38361,38718,39347,39866,39788,39988,40385,39225,43364,(NA)
 "34000","New Jersey",2,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",34580,35854,39095,40189,40454,41167,42825,44238,47366,50133,51606,49828,50962,52862,54247,54380,56383,58425,59793,61716,64206,67484,70957,76079,77199
 "34000","New Jersey",2,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",29365,30230,32751,33807,35111,36146,37666,38347,40904,42774,44165,44210,45094,46115,47578,46907,48647,50093,51349,53145,55622,58428,62037,65290,64683
 "34000","New Jersey",2,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",24883,26359,28193,29466,30708,32338,34080,35947,37750,39189,40170,39123,40043,40789,41742,42463,43685,44533,45607,46736,48411,50009,48875,55472,60082
 "34000","New Jersey",2,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),106.864,110.934,108.462,109.286,109.310,108.833,108.971,109.020,108.919,109.333,111.004,111.239,110.661,109.099,(NA)
 "34000","New Jersey",2,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),100.800,104.347,103.849,107.285,109.310,110.306,112.116,112.417,113.437,115.952,120.236,122.288,122.993,126.141,(NA)
 "34000","New Jersey",2,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",4500635,4571128,4748598,4777145,4791997,4825010,4909630,4991163,5057231,5130173,5123837,4992097,4960649,5018547,5053885,5133106,5206898,5303132,5391258,5448785,5550061,5571245,5319454,5585214,5905843
 "35000","New Mexico",6,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),93210.1,96077.0,100446.2,97511.9,99572.3,101315.0
 "35000","New Mexico",6,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),75633.7,74255.7,76938.4,76798.4,77515.3,76123.5,79539.3,82002.4,83255.9,81867.1,87512.3,90282.6,97529.9,102712.2,(NA)
 "35000","New Mexico",6,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),63826.3,62425.0,64706.5,63925.0,64504.3,65795.4,67075.4,69295.7,70501.1,70186.6,75080.1,74383.4,73040.0,81474.1,(NA)
 "35000","New Mexico",6,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),93210.1,98838.2,103869.2,100434.5,111730.6,125540.6
 "35000","New Mexico",6,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",38233.1,38915.1,41922.3,44958.8,46821.7,49019.7,52099.7,55540.8,59713.7,63243.6,67462.4,67011.8,69499.8,73017.7,74610.8,73079.8,77266.0,79130.8,80782.3,82354.1,86179.5,91139.6,98783.2,108248.3,110303.0
 "35000","New Mexico",6,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",34114.1,34610.8,37397.4,39989.5,42472.4,44841.6,47767.3,50465.3,53859.8,56872.9,61186.6,61704.7,64286.0,66995.0,68573.5,66440.1,70306.2,71903.8,73506.7,75092.2,78926.0,83120.3,91290.0,99310.2,99905.4
 "35000","New Mexico",6,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",32383.8,34289.5,36370.9,37920.9,39536.0,41854.5,44802.0,48348.7,51691.5,54730.9,57246.1,56758.5,58776.8,61451.0,62602.2,63851.9,66245.1,67683.2,69069.9,71126.1,74341.9,75343.4,74209.4,84561.4,91583.8
 "35000","New Mexico",6,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37616,36457,37260,36885,37084,36310,37966,39123,39653,38965,41611,42785,46058,48544,(NA)
 "35000","New Mexico",6,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),31744,30649,31336,30702,30860,31383,32016,33061,33578,33405,35700,35250,34492,38506,(NA)
 "35000","New Mexico",6,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",21318,21523,23019,24545,25237,26108,27366,28744,30433,31780,33552,32901,33658,35069,35695,34858,36880,37753,38475,39197,40977,43191,46631,51141,52194
 "35000","New Mexico",6,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",19021,19142,20534,21832,22892,23883,25090,26117,27450,28578,30431,30295,31133,32176,32806,31691,33558,34305,35009,35740,37528,39391,43094,46918,47274
 "35000","New Mexico",6,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",18056,18965,19971,20703,21310,22292,23533,25022,26344,27502,28471,27866,28465,29514,29950,30456,31620,32292,32896,33853,35349,35705,35031,39950,43336
 "35000","New Mexico",6,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),94.928,96.101,94.628,96.923,96.537,95.472,95.415,94.613,94.089,95.721,91.658,92.743,91.634,89.907,(NA)
 "35000","New Mexico",6,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),89.541,90.395,90.603,95.149,96.537,96.764,98.169,97.561,97.992,101.515,99.282,101.955,101.846,103.951,(NA)
 "35000","New Mexico",6,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",937525,942297,964919,976506,984383,1003008,1027012,1050201,1079128,1103272,1105330,1071898,1059918,1064201,1067145,1075551,1083585,1092272,1092375,1095489,1110587,1116844,1069531,1092639,1139488
 "36000","New York",2,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1624800.7,1665186.8,1709750.7,1650567.2,1724472.2,1763524.6
 "36000","New York",2,SASUMMARY,2,"..."," Real personal income (millions of constant (2012) dollars) 2/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),884580.3,873472.7,904311.1,921423.3,959322.5,958854.8,989795.3,1024649.7,1046174.3,1092840.7,1107482.6,1133230.0,1182584.0,1207418.8,(NA)
 "36000","New York",2,SASUMMARY,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),659918.4,659911.2,680795.2,687733.1,702173.4,715168.2,743544.8,761227.1,775750.7,794069.4,822051.6,838695.0,789404.0,834351.8,(NA)
